,belief,certainty,uncertainty,user,vars
593,0.9876384637633182,7,0.49628577652147143,iGMeEKm7,"Daily caloric intake
Body weight"
594,0.012096981331537027,5,0.7027152395479823,iGMeEKm7,"Median income
Number of grocery stores"
595,-0.8295421036022446,5,0.9705561925302879,iGMeEKm7,"Hours of TV watched in a month
Number of books read in a month"
596,0.2589200197578754,5,0.2958933554680405,iGMeEKm7,"SAT score
College GPA"
597,0.02882201538098572,4,0.6044680021032487,iGMeEKm7,"Daily calcium intake
Avg. resting pulse"
598,-0.5601888023737129,4,0.37264534536589905,iGMeEKm7,"Minimum wage
Unemployment rate"
599,0.028854257515190662,4,0.12141472544410109,iGMeEKm7,"White blood cell count
IQ"
600,1.0,6,0.1549151291886388,jMs9vNdb,"Avg. hours on social media
Depression severity"
601,0.9520611848419578,5,0.23564138035193816,jMs9vNdb,"Per capita gun ownership
Shooting-related deaths"
602,0.7322390776734828,6,0.2753097487115892,jMs9vNdb,"Parental income
Children's SAT scores"
603,0.8188359716038991,5,0.42997255016427904,jMs9vNdb,"Years of education
Income"
604,0.022551992776626895,1,1.055957328841092,jMs9vNdb,"Daily calcium intake
Avg. resting pulse"
605,-0.004639439690291403,7,0.037449244751051436,jMs9vNdb,"White blood cell count
IQ"
606,-0.9031962115377095,5,0.4298367377676826,jMs9vNdb,"Hours of TV watched in a month
Number of books read in a month"
607,0.5211252524526702,4,0.6484918928758756,jMs9vNdb,"Hours playing video games
Aggression"
608,-0.6947747542845808,5,0.5757719936393706,jMs9vNdb,"Homeless population
Avg. education attainment"
609,-0.012516294324038668,1,1.246465693645637,jMs9vNdb,"Number of pedestrians
No. Violent crimes"
610,0.8288344553935334,5,0.40721355787693114,jMs9vNdb,"Annual carbon emissions
Global temperature increase"
611,0.33709596328059677,3,0.9823090279872249,jMs9vNdb,"Crime severity
Prison sentence duration"
612,0.730727717901092,3,0.6887143661294559,jMs9vNdb,"SAT score
College GPA"
613,-0.6376464058070841,5,0.29043544915034425,jMs9vNdb,"Avg. hours on social media
Avg. hours of sleep"
614,0.013200234412837908,6,0.03487563156057605,jMs9vNdb,"Height
College GPA"
615,0.004684033766144902,4,0.11985344790220642,jMs9vNdb,"Number of movies attended
Amount red meat eaten"
616,0.027394466559103714,4,1.6411291286792784,jMs9vNdb,"Median income
Number of grocery stores"
617,-0.7199832583886607,7,0.09767301613579904,jMs9vNdb,"Amount of rainfall
Number of sunny days"
618,0.0052849976257358655,6,0.06669754288009894,jMs9vNdb,"Immigrant population
Number of Domestic violence incidents"
619,0.7598471049256539,5,0.18909749376405172,jMs9vNdb,"Percent body fat
Red blood cell count"
620,0.46667426290879654,5,0.374340115181107,jMs9vNdb,"Proportion of residents in poverty
Crime rate"
621,0.9940721174093947,7,0.04377898227352728,jMs9vNdb,"Yearly meat consumption
Yearly carbon emissions"
622,-0.6124081116769218,4,0.3261946081740581,jMs9vNdb,"Number of religious population
racial diversity"
623,-0.39881478613491184,5,0.22402252071764406,jMs9vNdb,"Minimum wage
Unemployment rate"
624,0.4151507543768491,5,0.540875817918087,jMs9vNdb,"Number traffic violations
Car insurance premium"
625,0.39134573976592213,5,0.39501238124221727,jMs9vNdb,"Daily caloric intake
Body weight"
626,0.004812803243690045,5,0.11656478966870143,jMs9vNdb,"Immigrant population
Crime rate"
627,0.5436159138536143,5,0.34539638733279787,jMs9vNdb,"College GPA
Post-college income"
628,0.5851001247809753,5,0.28389709926337536,jMs9vNdb,"IQ
Income"
629,0.6181723294966983,5,0.2872645091974757,jMs9vNdb,"Homeless population
Uninsured population"
630,0.46955983484147557,5,0.3467572059920927,8J9RHUOo,"Yearly meat consumption
Yearly carbon emissions"
631,0.6192667522145971,6,0.19005772361679374,8J9RHUOo,"Crime severity
Prison sentence duration"
632,0.5403865425114966,5,0.26858981887447286,8J9RHUOo,"Number of pedestrians
No. Violent crimes"
633,0.9400157542789953,7,0.053131170814315176,8J9RHUOo,"Annual carbon emissions
Global temperature increase"
634,0.4298247631838097,4,0.3924365666690366,8J9RHUOo,"Homeless population
Avg. education attainment"
635,-0.5663641734054365,5,0.17227212565173455,8J9RHUOo,"Immigrant population
Number of Domestic violence incidents"
636,0.0,4,0.35964811550865056,8J9RHUOo,"Daily calcium intake
Avg. resting pulse"
637,0.7080339452440121,5,0.4936692545407262,8J9RHUOo,"College GPA
Post-college income"
638,1.0,7,0.0,8J9RHUOo,"Per capita gun ownership
Shooting-related deaths"
639,0.5296502866898531,4,0.1916267434337895,8J9RHUOo,"Proportion of residents in poverty
Crime rate"
640,0.011522215273126024,4,0.30342616399313527,8J9RHUOo,"Number of religious population
racial diversity"
641,0.5386235051813768,6,0.2077274549512591,8J9RHUOo,"Daily caloric intake
Body weight"
642,-0.6451405021578325,5,0.1236035656628256,8J9RHUOo,"Hours of TV watched in a month
Number of books read in a month"
643,-0.3592110922723761,5,0.16781339626993153,8J9RHUOo,"Minimum wage
Unemployment rate"
644,0.5466620134479436,6,0.26892788230646225,8J9RHUOo,"SAT score
College GPA"
645,0.7970467975194848,5,0.3996188150486666,8J9RHUOo,"Avg. hours on social media
Depression severity"
646,0.0,5,0.3431922577835988,8J9RHUOo,"Hours playing video games
Aggression"
647,0.5729204259509761,5,0.29158938124387856,8J9RHUOo,"Parental income
Children's SAT scores"
648,0.0,4,0.5595725753571172,8J9RHUOo,"Height
College GPA"
649,0.5435751367769983,6,0.21524816225775734,8J9RHUOo,"Median income
Number of grocery stores"
650,0.0,7,0.0,8J9RHUOo,"White blood cell count
IQ"
651,-0.01266863211108632,7,0.0,8J9RHUOo,"Number of movies attended
Amount red meat eaten"
652,1.0,6,0.1644845644684345,8J9RHUOo,"Homeless population
Uninsured population"
653,0.0,4,0.0,8J9RHUOo,"Percent body fat
Red blood cell count"
654,-1.0,6,0.0,8J9RHUOo,"Amount of rainfall
Number of sunny days"
655,1.0,7,0.0,8J9RHUOo,"Number traffic violations
Car insurance premium"
656,0.8132927051424259,6,0.0,8J9RHUOo,"Years of education
Income"
657,-0.522190348354491,6,0.19954926912504728,8J9RHUOo,"Immigrant population
Crime rate"
658,0.7271159893411554,6,0.2806797057064394,8J9RHUOo,"IQ
Income"
659,-0.5497129540616219,5,0.3267440298632973,8J9RHUOo,"Avg. hours on social media
Avg. hours of sleep"
660,0.5325670767467721,5,0.9607704136535606,7Dj5WX3Q,"College GPA
Post-college income"
661,-0.004774252926768474,2,0.5028077598461851,7Dj5WX3Q,"Number of movies attended
Amount red meat eaten"
662,0.3530248769329962,5,0.6207029178335979,7Dj5WX3Q,"IQ
Income"
663,0.3986429288463158,2,1.1411885751264133,7Dj5WX3Q,"Homeless population
Uninsured population"
664,0.16110370588268563,4,1.1470373840930577,7Dj5WX3Q,"Per capita gun ownership
Shooting-related deaths"
665,-0.010777349582140383,1,1.861210732078895,7Dj5WX3Q,"White blood cell count
IQ"
666,-0.22950700690657871,2,1.195223080260415,7Dj5WX3Q,"Number of pedestrians
No. Violent crimes"
667,0.3523126962281864,4,0.5891456341119128,7Dj5WX3Q,"Yearly meat consumption
Yearly carbon emissions"
668,-0.011741357491680704,4,0.3913734658020454,7Dj5WX3Q,"Height
College GPA"
669,0.10557834910260411,5,1.1346012744587117,7Dj5WX3Q,"Homeless population
Avg. education attainment"
670,-0.002902378890184687,5,0.4740615023026933,7Dj5WX3Q,"Hours playing video games
Aggression"
671,0.3937514371578781,6,0.3330739204854505,7Dj5WX3Q,"Annual carbon emissions
Global temperature increase"
672,0.07373706932480739,3,0.48550963514169077,7Dj5WX3Q,"Immigrant population
Crime rate"
673,-0.743431696886568,6,0.42274246689429185,7Dj5WX3Q,"Amount of rainfall
Number of sunny days"
674,0.3520040895652081,7,1.1682214672147597,7Dj5WX3Q,"Avg. hours on social media
Depression severity"
675,0.49735737432138816,6,1.035204158564783,7Dj5WX3Q,"Parental income
Children's SAT scores"
676,0.6230036686759528,6,0.7993003097825191,7Dj5WX3Q,"Crime severity
Prison sentence duration"
677,0.71689407512354,6,0.9468527987366135,7Dj5WX3Q,"Median income
Number of grocery stores"
678,0.007979461812458455,1,1.564202628556477,7Dj5WX3Q,"Percent body fat
Red blood cell count"
679,0.6922152888671951,7,0.6787503294231629,7Dj5WX3Q,"Number traffic violations
Car insurance premium"
680,0.6408606769909861,5,0.4308797875594217,7Dj5WX3Q,"Proportion of residents in poverty
Crime rate"
681,0.3971235917197571,1,1.3668700648193437,7Dj5WX3Q,"Number of religious population
racial diversity"
682,0.5572668571968318,6,0.9031338663587405,7Dj5WX3Q,"Daily caloric intake
Body weight"
683,-0.9259964586458378,6,0.3487041958598436,7Dj5WX3Q,"Hours of TV watched in a month
Number of books read in a month"
684,0.3992367892742743,6,0.9295989591093268,7Dj5WX3Q,"Years of education
Income"
685,0.008184633232376504,1,1.1461154148604367,7Dj5WX3Q,"Daily calcium intake
Avg. resting pulse"
686,-0.2581935628363175,4,0.932332609110943,7Dj5WX3Q,"Avg. hours on social media
Avg. hours of sleep"
687,0.3783079138946688,6,1.419242909953287,7Dj5WX3Q,"SAT score
College GPA"
688,0.32344995403886156,5,0.8518367447125998,7Dj5WX3Q,"Minimum wage
Unemployment rate"
689,0.005552385821595784,1,0.5874542955184994,7Dj5WX3Q,"Immigrant population
Number of Domestic violence incidents"
690,1.0,7,0.0,e0wzQdO4,"Per capita gun ownership
Shooting-related deaths"
691,0.7318872831202989,5,0.7820801619311182,e0wzQdO4,"SAT score
College GPA"
692,0.0012906550759053115,6,0.06331054958912907,e0wzQdO4,"White blood cell count
IQ"
693,1.0,7,0.3441912330456818,e0wzQdO4,"Number traffic violations
Car insurance premium"
694,1.0,7,0.0,e0wzQdO4,"Yearly meat consumption
Yearly carbon emissions"
695,0.7784013418267339,7,0.5591796647706873,e0wzQdO4,"Amount of rainfall
Number of sunny days"
696,1.0,7,0.0,e0wzQdO4,"Years of education
Income"
697,0.8983645491870158,6,0.0,e0wzQdO4,"Avg. hours on social media
Depression severity"
698,0.19385885718912732,5,0.17034544577525135,e0wzQdO4,"Immigrant population
Crime rate"
699,0.19615300628354038,5,0.19315660617799213,e0wzQdO4,"Homeless population
Avg. education attainment"
700,1.0,7,0.14623669231295522,e0wzQdO4,"Crime severity
Prison sentence duration"
701,-1.0,6,0.1466171664173641,e0wzQdO4,"Hours of TV watched in a month
Number of books read in a month"
702,1.0,7,0.22450594512968425,e0wzQdO4,"Proportion of residents in poverty
Crime rate"
703,0.036684118195631665,7,0.34504647422300777,e0wzQdO4,"Median income
Number of grocery stores"
704,-0.05428718461793075,4,0.45582363677463955,e0wzQdO4,"Daily calcium intake
Avg. resting pulse"
705,-0.16720559326718343,5,0.6750783859194989,e0wzQdO4,"Avg. hours on social media
Avg. hours of sleep"
706,0.00039795210508342116,7,0.03345718282463911,e0wzQdO4,"Height
College GPA"
707,0.001137005749311859,7,0.0016656770622343053,e0wzQdO4,"Number of movies attended
Amount red meat eaten"
708,0.6885848782448794,6,0.6228302435102413,e0wzQdO4,"IQ
Income"
709,0.3846450236480772,6,0.8401333918287299,e0wzQdO4,"Number of religious population
racial diversity"
710,1.0,7,0.0,e0wzQdO4,"Homeless population
Uninsured population"
711,0.001256690491001189,7,0.015217792843390754,e0wzQdO4,"Number of pedestrians
No. Violent crimes"
712,0.19615300628354038,3,0.9403390621259322,e0wzQdO4,"Percent body fat
Red blood cell count"
713,0.0014045363174917114,5,0.21792315923694416,e0wzQdO4,"Immigrant population
Number of Domestic violence incidents"
714,0.5219771633058321,7,0.9560456733883358,e0wzQdO4,"Annual carbon emissions
Global temperature increase"
715,-0.206399908785311,7,2.0,e0wzQdO4,"College GPA
Post-college income"
716,-0.00869125004585558,5,0.07901498299787901,e0wzQdO4,"Hours playing video games
Aggression"
717,1.0,6,0.46694661383323255,e0wzQdO4,"Daily caloric intake
Body weight"
718,-1.0,5,0.0002171018015675319,e0wzQdO4,"Minimum wage
Unemployment rate"
719,1.0,6,0.0,e0wzQdO4,"Parental income
Children's SAT scores"
720,-0.018324221466157864,6,0.3664314513416542,q2wHi2AH,"Number of movies attended
Amount red meat eaten"
721,0.1746434623114117,3,1.0537062152536563,q2wHi2AH,"Immigrant population
Crime rate"
722,0.9708712144223306,6,0.07538040649114008,q2wHi2AH,"Annual carbon emissions
Global temperature increase"
723,0.5644095516662968,6,0.6699525148282415,q2wHi2AH,"Median income
Number of grocery stores"
724,0.4524026487422983,6,0.3977173739208075,q2wHi2AH,"Parental income
Children's SAT scores"
725,0.5119181872366223,2,0.6722399111565489,q2wHi2AH,"Years of education
Income"
726,0.07981696607925381,2,0.8093036176020421,q2wHi2AH,"Minimum wage
Unemployment rate"
727,0.0074412276052946424,1,1.4824367664886005,q2wHi2AH,"Daily calcium intake
Avg. resting pulse"
728,-0.0020896311852664495,5,1.5019049085494562,q2wHi2AH,"Height
College GPA"
729,0.481779399610875,2,0.7725184847813964,q2wHi2AH,"Immigrant population
Number of Domestic violence incidents"
730,0.350721349846562,5,0.8879489060937344,q2wHi2AH,"College GPA
Post-college income"
731,0.9846672236004699,6,0.27321240511343237,q2wHi2AH,"Homeless population
Uninsured population"
732,0.9263239255628757,7,0.19706562239206526,q2wHi2AH,"Daily caloric intake
Body weight"
733,-0.39484612371979866,6,0.4089209247981494,q2wHi2AH,"Number of religious population
racial diversity"
734,-0.34098383552779565,6,0.27195697343714115,q2wHi2AH,"Homeless population
Avg. education attainment"
735,-0.05325925923972363,5,0.4051760331362165,q2wHi2AH,"Hours of TV watched in a month
Number of books read in a month"
736,0.06985374352542606,1,1.5139413363773726,q2wHi2AH,"Number of pedestrians
No. Violent crimes"
737,-0.04694418892099805,3,0.8877762020135376,q2wHi2AH,"White blood cell count
IQ"
738,-0.2543795736316121,2,1.5435801957741293,q2wHi2AH,"Avg. hours on social media
Avg. hours of sleep"
739,0.5127990819165764,4,0.61007390699011,q2wHi2AH,"Yearly meat consumption
Yearly carbon emissions"
740,0.03943147544215453,6,0.19687597250799543,q2wHi2AH,"Hours playing video games
Aggression"
741,0.6271364413935576,6,0.04673074340628869,q2wHi2AH,"Per capita gun ownership
Shooting-related deaths"
742,0.09866379963842942,1,1.0589352844832995,q2wHi2AH,"Percent body fat
Red blood cell count"
743,0.8350823309499344,7,0.031225008542516308,q2wHi2AH,"Number traffic violations
Car insurance premium"
744,0.07981696607925381,6,0.13769619142582923,q2wHi2AH,"IQ
Income"
745,-0.21727748355284593,3,0.5076984754630529,q2wHi2AH,"Amount of rainfall
Number of sunny days"
746,0.5186704817977743,6,0.1514723392501529,q2wHi2AH,"Proportion of residents in poverty
Crime rate"
747,0.4340629386422774,4,0.41793655913349426,q2wHi2AH,"Avg. hours on social media
Depression severity"
748,0.5320826223340258,6,0.3521179900293203,q2wHi2AH,"SAT score
College GPA"
749,0.6136913309778149,6,0.322577364471033,q2wHi2AH,"Crime severity
Prison sentence duration"
750,0.48802888934104627,5,0.41730723492644617,16G2ewcH,"Crime severity
Prison sentence duration"
751,0.8323265314138155,6,0.34971005743715744,16G2ewcH,"Parental income
Children's SAT scores"
752,0.035977685715482544,1,1.537898348757142,16G2ewcH,"Daily calcium intake
Avg. resting pulse"
753,0.33154857457144127,5,0.559821868078243,16G2ewcH,"Hours playing video games
Aggression"
754,0.525644662634809,6,0.42397391985467126,16G2ewcH,"Proportion of residents in poverty
Crime rate"
755,-0.01462756810822885,2,0.8465740603047855,16G2ewcH,"Homeless population
Avg. education attainment"
756,0.7002474805597614,6,0.30795700789865554,16G2ewcH,"Median income
Number of grocery stores"
757,0.8769266534242115,6,0.3281556773513066,16G2ewcH,"Number traffic violations
Car insurance premium"
758,0.1408002330629825,5,0.6867005750520658,16G2ewcH,"Yearly meat consumption
Yearly carbon emissions"
759,0.0036890115371244203,4,0.6768556378950665,16G2ewcH,"Number of pedestrians
No. Violent crimes"
760,-0.17826536846362573,5,0.5822611763016956,16G2ewcH,"Minimum wage
Unemployment rate"
761,-0.257387741259119,5,0.6448901626768404,16G2ewcH,"Immigrant population
Crime rate"
762,0.5054657027710883,6,0.3800185064225676,16G2ewcH,"Annual carbon emissions
Global temperature increase"
763,-0.35962442012164564,5,0.4902321098783015,16G2ewcH,"Avg. hours on social media
Avg. hours of sleep"
764,-0.33626275382469034,5,0.5736650088977178,16G2ewcH,"Number of religious population
racial diversity"
765,0.011962274463862999,7,0.4318970994580169,16G2ewcH,"Number of movies attended
Amount red meat eaten"
766,0.10940403010249855,6,0.4410589312075943,16G2ewcH,"College GPA
Post-college income"
767,0.0042200019779801146,2,0.8463811942377222,16G2ewcH,"White blood cell count
IQ"
768,-0.7314632746900385,6,0.45703878075438253,16G2ewcH,"Amount of rainfall
Number of sunny days"
769,0.3176712373276802,6,0.5309871788192733,16G2ewcH,"Homeless population
Uninsured population"
770,0.5451386591303056,6,0.44737927723077475,16G2ewcH,"Daily caloric intake
Body weight"
771,-0.7004174640757244,6,0.4259210353128387,16G2ewcH,"Hours of TV watched in a month
Number of books read in a month"
772,0.10940403010249855,6,0.8395831892456289,16G2ewcH,"SAT score
College GPA"
773,0.31588519475853527,5,0.8159237403004833,16G2ewcH,"Years of education
Income"
774,0.004420952874680584,6,1.2928697797405735,16G2ewcH,"Percent body fat
Red blood cell count"
775,-0.20236506259235038,6,0.45978457287294977,16G2ewcH,"Immigrant population
Number of Domestic violence incidents"
776,0.4847576644129523,6,0.5579067186257802,16G2ewcH,"Avg. hours on social media
Depression severity"
777,0.3423669430095502,6,0.3255116046951865,16G2ewcH,"Per capita gun ownership
Shooting-related deaths"
778,0.19606166987303508,6,0.9894545216904251,16G2ewcH,"IQ
Income"
779,-0.1905520886006688,6,0.7512424740750385,16G2ewcH,"Height
College GPA"
780,0.974335731129524,5,0.20399891926125102,NQNXOqSn,"Hours playing video games
Aggression"
781,0.24271827744294994,4,0.15682877766412306,NQNXOqSn,"IQ
Income"
782,-1.0,6,0.0,NQNXOqSn,"Height
College GPA"
783,-1.0,5,0.08101102988025222,NQNXOqSn,"Yearly meat consumption
Yearly carbon emissions"
784,1.0,5,0.33790813559144217,NQNXOqSn,"Crime severity
Prison sentence duration"
785,-1.0,6,0.15655113612457017,NQNXOqSn,"Minimum wage
Unemployment rate"
786,0.37569568701724787,4,0.2579277477840396,NQNXOqSn,"Homeless population
Avg. education attainment"
787,0.14974659400063417,5,1.836715227736588,NQNXOqSn,"Amount of rainfall
Number of sunny days"
788,0.5403782475031271,5,1.7419517771519477,NQNXOqSn,"Number of religious population
racial diversity"
789,0.6162990254936687,5,1.4620395517661653,NQNXOqSn,"Avg. hours on social media
Depression severity"
790,0.6421251096478695,5,0.26922196143207544,NQNXOqSn,"Proportion of residents in poverty
Crime rate"
791,0.08306235346551216,4,0.1800043610313618,NQNXOqSn,"Percent body fat
Red blood cell count"
792,0.398420917613874,5,0.4400426002298097,NQNXOqSn,"Homeless population
Uninsured population"
793,0.004499897810108733,5,0.0,NQNXOqSn,"Number of movies attended
Amount red meat eaten"
794,0.4854600169749299,5,0.3886774757122964,NQNXOqSn,"Number of pedestrians
No. Violent crimes"
795,0.11370017749553663,5,0.17946385291994704,NQNXOqSn,"White blood cell count
IQ"
796,-0.5582657871926522,5,0.3584118043279432,NQNXOqSn,"Avg. hours on social media
Avg. hours of sleep"
797,0.4007147223381906,5,1.9059465242500997,NQNXOqSn,"SAT score
College GPA"
798,0.14472118096558395,5,0.03791917704825942,NQNXOqSn,"Parental income
Children's SAT scores"
799,0.8519928913988495,5,1.6084480535879666,NQNXOqSn,"Number traffic violations
Car insurance premium"
800,0.14289049606625537,4,0.3215884940948505,NQNXOqSn,"Immigrant population
Number of Domestic violence incidents"
801,1.0,5,0.37498199137107435,NQNXOqSn,"Per capita gun ownership
Shooting-related deaths"
802,0.13812668417770047,5,0.28126831376286204,NQNXOqSn,"Immigrant population
Crime rate"
803,0.22921069656974358,3,0.38028947504703203,NQNXOqSn,"College GPA
Post-college income"
804,0.26799999975290634,4,0.45372057376571684,NQNXOqSn,"Daily caloric intake
Body weight"
805,0.05942367724892317,4,0.45493413046132836,NQNXOqSn,"Years of education
Income"
806,0.726072580950567,4,0.23918982163025726,NQNXOqSn,"Median income
Number of grocery stores"
807,-0.7561888476445631,4,0.37490822608142516,NQNXOqSn,"Hours of TV watched in a month
Number of books read in a month"
808,1.0,5,0.27068889213207714,NQNXOqSn,"Annual carbon emissions
Global temperature increase"
809,0.425577798676644,2,0.7479865883943662,NQNXOqSn,"Daily calcium intake
Avg. resting pulse"
810,0.1933468322838996,5,0.4703207757181959,Syturkmd,"Crime severity
Prison sentence duration"
811,0.6212778250574684,5,0.46850033908639266,Syturkmd,"Daily caloric intake
Body weight"
812,0.6158483574565563,5,0.5936390419927038,Syturkmd,"Annual carbon emissions
Global temperature increase"
813,-0.17463641725038093,5,0.2791372782206666,Syturkmd,"Avg. hours on social media
Avg. hours of sleep"
814,-0.004838636435506916,5,0.29676465476580116,Syturkmd,"Immigrant population
Number of Domestic violence incidents"
815,0.5897425109428343,5,0.23059873207897308,Syturkmd,"Yearly meat consumption
Yearly carbon emissions"
816,1.0,5,0.13802952910979616,Syturkmd,"Median income
Number of grocery stores"
817,-0.07744664743140722,5,0.3218001839729843,Syturkmd,"Percent body fat
Red blood cell count"
818,-0.15259267547796673,5,0.26998119142167726,Syturkmd,"Homeless population
Avg. education attainment"
819,1.0,6,0.07564852576828995,Syturkmd,"Number traffic violations
Car insurance premium"
820,0.7640496066836702,5,0.23113601515170967,Syturkmd,"Years of education
Income"
821,0.45096968868578435,5,0.3235049812383386,Syturkmd,"SAT score
College GPA"
822,0.6925268416995916,5,0.3302042127621525,Syturkmd,"Number of pedestrians
No. Violent crimes"
823,0.526194809096423,5,0.3442069562445722,Syturkmd,"Avg. hours on social media
Depression severity"
824,0.23302860824012828,5,0.4336690727880821,Syturkmd,"Hours playing video games
Aggression"
825,0.79872094971125,5,0.2606360828340972,Syturkmd,"Per capita gun ownership
Shooting-related deaths"
826,0.014076825544675264,6,0.11624998524774072,Syturkmd,"Height
College GPA"
827,0.8852527207332981,6,0.15414196097953226,Syturkmd,"Parental income
Children's SAT scores"
828,-0.014610969584676337,4,0.3106318638255905,Syturkmd,"Number of religious population
racial diversity"
829,0.09572512689852308,4,0.5555061019404304,Syturkmd,"Minimum wage
Unemployment rate"
830,0.006710027706635868,3,0.297658414098384,Syturkmd,"Daily calcium intake
Avg. resting pulse"
831,0.004885642357109754,4,0.37012849996578634,Syturkmd,"Immigrant population
Crime rate"
832,-0.6472816860073158,5,0.3548488508548437,Syturkmd,"Amount of rainfall
Number of sunny days"
833,-0.007160778056168604,4,0.21848034233312325,Syturkmd,"Number of movies attended
Amount red meat eaten"
834,-0.0218560426475356,4,0.13677772472253197,Syturkmd,"White blood cell count
IQ"
835,-0.7318828024894817,5,0.4138725846235427,Syturkmd,"Hours of TV watched in a month
Number of books read in a month"
836,0.27564972703319746,5,0.47376484783772965,Syturkmd,"College GPA
Post-college income"
837,0.6663088069487177,5,0.4488457850853529,Syturkmd,"IQ
Income"
838,0.5762284912270426,4,0.288832034182982,Syturkmd,"Homeless population
Uninsured population"
839,0.8825879276972726,6,0.2348241446054551,Syturkmd,"Proportion of residents in poverty
Crime rate"
840,-0.2495391111748782,4,0.708269861530803,EMImzQIL,"Avg. hours on social media
Depression severity"
841,-0.32422423394586164,4,1.1227422753198892,EMImzQIL,"Homeless population
Avg. education attainment"
842,0.5455609026395394,5,1.0214379189131946,EMImzQIL,"Number traffic violations
Car insurance premium"
843,0.18973985264416715,6,1.2124626979819002,EMImzQIL,"Amount of rainfall
Number of sunny days"
844,0.4474141263115661,4,1.3016090335768378,EMImzQIL,"Years of education
Income"
845,0.31513777459198056,4,1.3481184853455817,EMImzQIL,"Proportion of residents in poverty
Crime rate"
846,0.03903034548096884,5,1.118490754794877,EMImzQIL,"Minimum wage
Unemployment rate"
847,-0.0007346807517711884,6,0.039173845616970626,EMImzQIL,"Height
College GPA"
848,0.024506679063435177,4,0.5917562535527685,EMImzQIL,"College GPA
Post-college income"
849,0.03244394808263373,5,0.3907929141916586,EMImzQIL,"Immigrant population
Number of Domestic violence incidents"
850,-1.0,5,0.5943267792346116,EMImzQIL,"Avg. hours on social media
Avg. hours of sleep"
851,0.9998162939534887,5,0.8397906435813145,EMImzQIL,"Daily caloric intake
Body weight"
852,0.3730286401701852,4,0.5306371866274462,EMImzQIL,"Immigrant population
Crime rate"
853,0.09501575470968016,4,1.3723609263759715,EMImzQIL,"Yearly meat consumption
Yearly carbon emissions"
854,0.033017442008911324,6,0.4117138891007004,EMImzQIL,"White blood cell count
IQ"
855,0.039649477456275006,5,0.7227811122941439,EMImzQIL,"Median income
Number of grocery stores"
856,0.017505829560070074,3,0.1454416080006618,EMImzQIL,"Parental income
Children's SAT scores"
857,0.008806484891246136,4,0.17600222113798725,EMImzQIL,"IQ
Income"
858,1.0,4,2.0,EMImzQIL,"Number of religious population
racial diversity"
859,-0.0006201850699780187,5,2.0,EMImzQIL,"Hours playing video games
Aggression"
860,0.4006323068255291,5,1.1987353863489418,EMImzQIL,"Daily calcium intake
Avg. resting pulse"
861,0.045075128437982004,5,0.35638854733732983,EMImzQIL,"Number of pedestrians
No. Violent crimes"
862,-0.028494899673904117,4,0.8249978607744115,EMImzQIL,"Per capita gun ownership
Shooting-related deaths"
863,0.5041035276617669,5,0.6986231206919309,EMImzQIL,"Hours of TV watched in a month
Number of books read in a month"
864,0.30080809851478896,4,0.39761267203816875,EMImzQIL,"Annual carbon emissions
Global temperature increase"
865,0.5476012681141931,4,0.8149853931060149,EMImzQIL,"Homeless population
Uninsured population"
866,0.6292219915286525,4,1.1247932147983748,EMImzQIL,"Percent body fat
Red blood cell count"
867,0.0003790020059888377,4,0.0,EMImzQIL,"Number of movies attended
Amount red meat eaten"
868,0.39119565373935083,5,1.2176086925212983,EMImzQIL,"SAT score
College GPA"
869,1.0,6,0.8560928472454254,EMImzQIL,"Crime severity
Prison sentence duration"
870,0.16006253277809113,5,0.20238851158013293,Y5TkE5Az,"Daily calcium intake
Avg. resting pulse"
871,-1.0,6,0.2855538322503308,Y5TkE5Az,"Amount of rainfall
Number of sunny days"
872,-0.012401735964408578,6,0.009486287197975674,Y5TkE5Az,"Number of movies attended
Amount red meat eaten"
873,0.6124190620157486,6,0.7751618759685026,Y5TkE5Az,"Parental income
Children's SAT scores"
874,1.0,6,0.3378889348000902,Y5TkE5Az,"Yearly meat consumption
Yearly carbon emissions"
875,0.30672229174312715,6,1.2766047143768575,Y5TkE5Az,"Years of education
Income"
876,-0.028889477868458968,2,2.0,Y5TkE5Az,"Hours of TV watched in a month
Number of books read in a month"
877,0.004472559353618122,4,0.31755613582489084,Y5TkE5Az,"White blood cell count
IQ"
878,0.34059825316755243,6,1.5606840726513909,Y5TkE5Az,"Daily caloric intake
Body weight"
879,0.6120204854477012,4,1.02286371256134,Y5TkE5Az,"Number of pedestrians
No. Violent crimes"
880,0.7578541225930817,7,0.5867836871336318,Y5TkE5Az,"Median income
Number of grocery stores"
881,0.4505763585159941,6,1.5387852567566285,Y5TkE5Az,"IQ
Income"
882,0.18859512319259508,5,1.0246926022496792,Y5TkE5Az,"Hours playing video games
Aggression"
883,0.5823311289184985,5,0.9240915690083895,Y5TkE5Az,"Homeless population
Uninsured population"
884,0.2988564092190227,5,1.6006917048852307,Y5TkE5Az,"Crime severity
Prison sentence duration"
885,0.012673620141655073,4,0.5704738837736387,Y5TkE5Az,"Per capita gun ownership
Shooting-related deaths"
886,0.23846047640751955,5,1.0340171207761992,Y5TkE5Az,"Proportion of residents in poverty
Crime rate"
887,0.19069021998944957,3,0.9648544318486174,Y5TkE5Az,"Minimum wage
Unemployment rate"
888,-0.3608253893337863,4,1.3518928932234406,Y5TkE5Az,"Avg. hours on social media
Depression severity"
